Title,Permalink
"Should we hate the mind?",https://www.thespiritualscientist.com/should-we-hate-the-mind/
"Gita 05.10 - Live in the world but be not of the world",https://www.thespiritualscientist.com/gita-05-10-live-in-the-world-but-be-not-of-the-world/
"Gita 05.11 - Change the motivation for action from gratification to purification",https://www.thespiritualscientist.com/gita-05-11-change-the-motivation-for-action-from-gratification-to-purification/
"Gita 05.12 - Action per se is not binding - attached action is",https://www.thespiritualscientist.com/gita-05-12-action-per-se-is-not-binding-attached-action-is/
"Gita 05.13 - The bodily city metaphor conveys our difference from our sensory gates",https://www.thespiritualscientist.com/gita-05-13-the-bodily-city-metaphor-conveys-our-difference-from-our-sensory-gates/
"Gita 05.14 - The more we become detached, the more we master the body",https://www.thespiritualscientist.com/gita-05-14-the-more-we-become-detached-the-more-we-master-the-body/
"Gita 05.15 - The judge is not responsible for the criminal's conviction",https://www.thespiritualscientist.com/gita-05-15-the-judge-is-not-responsible-for-the-criminals-conviction/
"Gita 05.16 - Knowledge illumines our inner territory and reveals the indwelling Lord",https://www.thespiritualscientist.com/gita-05-16-knowledge-illumines-our-inner-territory-and-reveals-the-indwelling-lord/
"Gita 05.17 - Spiritualize all the channels of consciousness to gain liberating knowledge",https://www.thespiritualscientist.com/gita-05-17-spiritualize-all-the-channels-of-consciousness-to-gain-liberating-knowledge/
"Gita 05.18 - Spiritual realization grants equal vision towards all",https://www.thespiritualscientist.com/gita-05-18-spiritual-realization-grants-equal-vision-towards-all/
"Gita 05.19 - Sameness of perception is the situation of liberation",https://www.thespiritualscientist.com/gita-05-19-sameness-of-perception-is-the-situation-of-liberation/
"Gita 05.20 - Equanimity is meant to make us not emotionless, but purposeful",https://www.thespiritualscientist.com/gita-05-20-equanimity-is-meant-to-make-us-not-emotionless-but-purposeful/
"Gita 05.21 - Give up outer pleasure and seek inexhaustible inner happiness",https://www.thespiritualscientist.com/gita-05-21-give-up-outer-pleasure-and-seek-inexhaustible-inner-happiness/
"Gita 05.22 - The so-called pleasure is the source of trouble",https://www.thespiritualscientist.com/gita-05-22-the-so-called-pleasure-is-the-source-of-trouble/
"Gita 05.23 - The war against lust is a war of attrition",https://www.thespiritualscientist.com/gita-05-23-the-war-against-lust-is-a-war-of-attrition/
"Gita 05.24 - The inner is the way to the spiritual",https://www.thespiritualscientist.com/gita-05-24-the-inner-is-the-way-to-the-spiritual/
"Gita 05.25 - Removing impurities empowers us to rip apart the facade of dualities",https://www.thespiritualscientist.com/gita-05-25-removing-impurities-empowers-us-to-rip-apart-the-facade-of-dualities/
"Gita 05.26 - Success on the spiritual path will come surely and soon",https://www.thespiritualscientist.com/gita-05-26-success-on-the-spiritual-path-will-come-surely-and-soon/
"Gita 05.27 - Shut out the sense objects to seek inwards",https://www.thespiritualscientist.com/gita-05-27-shut-out-the-sense-objects-to-seek-inwards/
"Gita.05.28 - Controlling the external and the internal brings liberation",https://www.thespiritualscientist.com/gita-05-28-controlling-the-external-and-the-internal-brings-liberation/
"Gita 05.29 - Peace comes by devotion to the all-powerful, all-loving Lord",https://www.thespiritualscientist.com/gita-05-29-peace-comes-by-devotion-to-the-all-powerful-all-loving-lord/
"Gauranga Shata Nama 1 - Relish the nectar shared by the moon of Mayapur",https://www.thespiritualscientist.com/gauranga-shata-nama-1-relish-the-nectar-shared-by-the-moon-of-mayapur/
"Gauranga Shata Nama 2 - The supreme dancer comes to make our heart dance",https://www.thespiritualscientist.com/gauranga-shata-nama-2-the-supreme-dancer-comes-to-make-our-heart-dance/
"Gauranga Shata Nama 3 - His mischief charms his mother's heart and our heart too",https://www.thespiritualscientist.com/gauranga-shata-nama-3-his-mischief-charms-his-mothers-heart-and-our-heart-too/
"Valentine's Day - Commercial exploitation of urban isolation sets up the heart for disappointment",https://www.thespiritualscientist.com/valentines-day-commercial-exploitation-of-urban-isolation-sets-up-the-heart-for-disappointment/
"Gauranga Shata Nama 4 - Those who delude the Lord get deluded by him",https://www.thespiritualscientist.com/gauranga-shata-nama-4-those-who-delude-the-lord-get-deluded-by-him/
"Is the Gita relevant today?",https://www.thespiritualscientist.com/is-the-gita-relevant-today/
"CC daily 18 - M 61-67 - Abhisheka is an intimate service to the Lord",https://www.thespiritualscientist.com/cc-daily-18-m-61-67-abhisheka-is-an-intimate-service-to-the-lord/
"CC daily 19 - M 68-71 - Devotional service is vivid and concrete, not vague or amorphous",https://www.thespiritualscientist.com/cc-daily-19-m-68-71-devotional-service-is-vivid-and-concrete-not-vague-or-amorphous/
"CC daily 20 - M 72-77 - Appreciate Deity's miraculous potency with devotion, not skepticism",https://www.thespiritualscientist.com/cc-daily-20-m-72-77-appreciate-deitys-miraculous-potency-with-devotion-not-skepticism/
"CC daily 21 - M 78-79 - See ability to do wonderful service as Krishna's mercy",https://www.thespiritualscientist.com/cc-daily-21-m-78-79-see-ability-to-do-wonderful-service-as-krishnas-mercy/
"CC daily 22 - M 80-83 - Improvisation is also an expression of devotion",https://www.thespiritualscientist.com/cc-daily-22-m-80-83-improvisation-is-also-an-expression-of-devotion/
"Music therapy and Harinaam Sankirtan",https://www.thespiritualscientist.com/music-therapy-and-harinaam-sankirtan/
"Harinaam Sankirtan unites dance with meditation",https://www.thespiritualscientist.com/harinaam-sankirtan-unites-dance-with-meditation/
"Gauranga Shata Nama 5 - The Lord is the blesser and the blessing",https://www.thespiritualscientist.com/gauranga-shata-nama-5-the-lord-is-the-blesser-and-the-blessing/
"Why do ISKCON devotees pronounce Sanskrit words differently from traditional pronunciations?",https://www.thespiritualscientist.com/why-do-iskcon-devotees-pronounce-sanskrit-words-differently-from-traditional-pronunciations/
"Did the Gita originally have 745 verses?",https://www.thespiritualscientist.com/did-the-gita-originally-have-745-verses/
"Do sampradayas other than 4 Vaishnava sampradayas also have divine origin?",https://www.thespiritualscientist.com/do-sampradayas-other-than-4-vaishnava-sampradayas-also-have-divine-origin/
"Is simplicity and non-duplicity the same as humility or truthfulness?",https://www.thespiritualscientist.com/is-simplicity-and-non-duplicity-the-same-as-humility-or-truthfulness/
"Will soldiers who fight in today's wars be doing vikarma?",https://www.thespiritualscientist.com/will-soldiers-who-fight-in-todays-wars-be-doing-vikarma/
"Why does God let some people be atheists?",https://www.thespiritualscientist.com/why-does-god-let-some-people-be-atheists/
"What exactly is false ego and true ego?",https://www.thespiritualscientist.com/what-exactly-is-false-ego-and-true-ego/
"Why does Prabhupada say that Haridasa Thakura is superior to Lord Shiva?",https://www.thespiritualscientist.com/why-does-prabhupada-say-that-haridasa-thakura-is-superior-to-lord-shiva/
"How can we best present the Gita to intellectuals who feel Prabhupada's Gita is too devotional?",https://www.thespiritualscientist.com/how-can-we-best-present-the-gita-to-intellectuals-who-feel-prabhupadas-gita-is-too-devotional/
"How is shabda-pramana free from four defects?",https://www.thespiritualscientist.com/how-is-shabda-pramana-free-from-four-defects/
"How do we understand contradictions in scriptures?",https://www.thespiritualscientist.com/how-do-we-understand-contradictions-in-scriptures/
"Did the Pancha Tattva Deities shed tears of ecstasy due to the ecstatic kirtan mela?",https://www.thespiritualscientist.com/did-the-pancha-tattva-deities-shed-tears-of-ecstasy-due-to-the-ecstatic-kirtan-mela/
"CC daily 23 - M 84-86 - The transcendental manifests repeatedly as the historical",https://www.thespiritualscientist.com/cc-daily-23-m-84-86-the-transcendental-manifests-repeatedly-as-the-historical/
"CC daily 24 - M 87-90 - The essence of initiation is not the ritual but the commitment to serve",https://www.thespiritualscientist.com/cc-daily-24-m-87-90-the-essence-of-initiation-is-not-the-ritual-but-the-commitment-to-serve/
"Can't all miracles be ascribed to natural causes?",https://www.thespiritualscientist.com/cant-all-miracles-be-ascribed-to-natural-causes/
"Gauranga Shata Nama 6 - Let him take away our pride or he will",https://www.thespiritualscientist.com/gauranga-shata-nama-6-let-him-take-away-our-pride-or-he-will/
"Gauranga Shata Nama 7 - The follower of dharma becomes the relisher of the para dharma",https://www.thespiritualscientist.com/gauranga-shata-nama-7-the-follower-of-dharma-becomes-the-relisher-of-the-para-dharma/
"Gauranga Shata Nama 8 - Let the ocean of devotion rescue us from the ocean of tribulation",https://www.thespiritualscientist.com/gauranga-shata-nama-8-let-the-ocean-of-devotion-rescue-us-from-the-ocean-of-tribulation/
"CC daily 25 - M 91-94 - Devotee embodies opulence for the Lord, simplicity for oneself",https://www.thespiritualscientist.com/cc-daily-25-m-91-94-devotee-embodies-opulence-for-the-lord-simplicity-for-oneself/
"CC daily 26 - M 95-96 - Where there is natural attraction to Krishna there manifests Vrindavana",https://www.thespiritualscientist.com/cc-daily-26-m-95-96-where-there-is-natural-attraction-to-krishna-there-manifests-vrindavana/
"Don’t be so concerned about others’ future destination as to be cut off from their present emotion",https://www.thespiritualscientist.com/dont-be-so-concerned-about-others-future-destination-as-to-be-cut-off-from-their-present-emotion/
"The soul wears out the body and the body wears out the soul",https://www.thespiritualscientist.com/the-soul-wears-out-the-body-and-the-body-wears-out-the-soul/
"Don’t just see the provision – see the provider",https://www.thespiritualscientist.com/dont-just-see-the-provision-see-the-provider/
"The destructibility of the body is not a license for its wanton destruction",https://www.thespiritualscientist.com/the-destructibility-of-the-body-is-not-a-license-for-its-wanton-destruction/
"What is violence for the infectant is benevolence for the infected",https://www.thespiritualscientist.com/what-is-violence-for-the-infectant-is-benevolence-for-the-infected/
"Gauranga Shata Nama 9 - The world of love is revealed through reciprocations with intimate associates",https://www.thespiritualscientist.com/gauranga-shata-nama-9-the-world-of-love-is-revealed-through-reciprocations-with-intimate-associates/
"CC daily 27 - M 4.97-101 - Deity is the living community center",https://www.thespiritualscientist.com/cc-daily-27-m-4-97-101-deity-is-the-living-community-center/
"Gauranga Shata Nama 10 - The more we offer ourselves, the more the Lord reveals and charms us",https://www.thespiritualscientist.com/gauranga-shata-nama-10-the-more-we-offer-ourselves-the-more-the-lord-reveals-and-charms-us/
"Who created God?",https://www.thespiritualscientist.com/who-created-god/
"How do we understand different devotees interpreting the moisture on the Pancha Tattva Deities differently?",https://www.thespiritualscientist.com/how-do-we-understand-different-devotees-interpreting-the-moisture-on-the-pancha-tattva-deities-differently/
"ISKCON's Comeback Emperor: His Holiness Jayapataka Maharaja",https://www.thespiritualscientist.com/iskcons-comeback-emperor-his-holiness-jayapataka-maharaja/
"CC daily 28 - M 4.102-105 - Delight in the expansion of the Lord's glory, not one's own glory",https://www.thespiritualscientist.com/cc-daily-28-m-4-102-105-delight-in-the-expansion-of-the-lords-glory-not-ones-own-glory/
"Gauranga Shata Nama 11 - Offer the heart to our supreme pati",https://www.thespiritualscientist.com/gauranga-shata-nama-11-offer-the-heart-to-our-supreme-pati/
"Bhagavatam-daily 133 - 11.09.05-08 - Use presence of mind to deal effectively with practical problems",https://www.thespiritualscientist.com/bhagavatam-daily-133-11-09-05-08-use-presence-of-mind-to-deal-effectively-with-practical-problems/
"CC daily 29 - M 4.106-109 - See service as an expression of trust",https://www.thespiritualscientist.com/cc-daily-29-m-4-106-109-see-service-as-an-expression-of-trust/
"CC daily 30 - M 4.110-113 - Change of perspective in story conveys depth of character",https://www.thespiritualscientist.com/cc-daily-30-m-4-110-113-change-of-perspective-in-story-conveys-depth-of-character/
"CC daily 31 - M 4.114-118 - Devotees are not starry-eyed transcendentalists but are conscious of practical reality",https://www.thespiritualscientist.com/cc-daily-31-m-4-114-118-devotees-are-not-starry-eyed-transcendentalists-but-are-conscious-of-practical-reality/
"CC daily 32 - M 4.119-124 - Personal renunciation is not an excuse for devotional incompetence",https://www.thespiritualscientist.com/cc-daily-32-m-4-119-124-personal-renunciation-is-not-an-excuse-for-devotional-incompetence/
"Bhagavatam-daily 134 - 11.09.09 - All lessons don't have to be taught to be learned",https://www.thespiritualscientist.com/bhagavatam-daily-134-11-09-09-all-lessons-dont-have-to-be-taught-to-be-learned/
"Bhagavatam-daily 135 - 11.09.10 - Minimize the noise of conflict and gossip",https://www.thespiritualscientist.com/bhagavatam-daily-135-11-09-10-minimize-the-noise-of-conflict-and-gossip/
"Doesn't population growth disprove reincarnation?",https://www.thespiritualscientist.com/doesnt-population-growth-disprove-reincarnation-2/
"Are all attractive things good for devotees of the all-attractive?",https://www.thespiritualscientist.com/are-all-attractive-things-good-for-devotees-of-the-all-attractive/
"Gauranga Shata Nama 12 - The omnipotent Lord reverses the river of desire",https://www.thespiritualscientist.com/gauranga-shata-nama-12-the-omnipotent-lord-reverses-the-river-of-desire/
"Do devotees who commit suicide become ghosts?",https://www.thespiritualscientist.com/do-devotees-who-commit-suicide-become-ghosts/
"Is applying material science to spiritual things wrong?",https://www.thespiritualscientist.com/is-applying-material-science-to-spiritual-things-wrong/
"ISKCON's Comeback Emperor - H H Jayapataka Swami Maharaj",https://www.thespiritualscientist.com/iskcons-comeback-emperor-h-h-jayapataka-swami-maharaj/
"PURI acronym - 4 special qualities of Madhavendra Puri",https://www.thespiritualscientist.com/puri-acronym-4-special-qualities-of-madhavendra-puri/
"Gauranga Shata Nama 13 - The divine dancer becomes the fearsome lion",https://www.thespiritualscientist.com/gauranga-shata-nama-13-the-divine-dancer-becomes-the-fearsome-lion/
"Bhagavatam-daily 136 - 11.09.11 - Strive for mind control while doing spiritual practices",https://www.thespiritualscientist.com/bhagavatam-daily-136-11-09-11-strive-for-mind-control-while-doing-spiritual-practices/
"Bhagavatam-daily 137 - 11.09.12 - Exhaust the fuel of material desire by kindling spirtual desire",https://www.thespiritualscientist.com/bhagavatam-daily-137-11-09-12-exhaust-the-fuel-of-material-desire-by-kindling-spirtual-desire/
"Bhagavatam-daily 138 - 11.09.13 - Life's small events can teach us more than the so-called big events",https://www.thespiritualscientist.com/bhagavatam-daily-138-11-09-13-lifes-small-events-can-teach-us-more-than-the-so-called-big-events/
"Bhagavatam-daily 139 - 11.09.14 - Let nothing distract from spiritual purposefulness",https://www.thespiritualscientist.com/bhagavatam-daily-139-11-09-14-let-nothing-distract-from-spiritual-purposefulness/
"CC daily 33 - M 4.125-128 - Even devotees' mistakes are parts of Krishna's plan",https://www.thespiritualscientist.com/cc-daily-33-m-4-125-128-even-devotees-mistakes-are-parts-of-krishnas-plan/
"CC daily 34 - M 4.129-133 - The extraordinary is not a license for neglecting the ordinary",https://www.thespiritualscientist.com/cc-daily-34-m-4-129-133-the-extraordinary-is-not-a-license-for-neglecting-the-ordinary/
"Will banning beef lead to economic problems?",https://www.thespiritualscientist.com/will-banning-beef-lead-to-economic-problems/
"What causes inferiority complex?",https://www.thespiritualscientist.com/what-causes-inferiority-complex/
"Is Prabhupada's usage of ""Thou shall not kill"" to meat-eating an out-of-context application?",https://www.thespiritualscientist.com/is-prabhupadas-usage-of-thou-shall-not-kill-to-meat-eating-an-out-of-context-application/
"Is identifying according to our nature false ego?",https://www.thespiritualscientist.com/is-identifying-according-to-our-nature-false-ego/
"If we do someone else's work well, then is that work is our nature?",https://www.thespiritualscientist.com/if-we-do-someone-elses-work-well-then-is-that-work-is-our-nature/
"What does om mean?",https://www.thespiritualscientist.com/what-does-om-mean/
"Is sex pleasure due to hormones or mental imagination?",https://www.thespiritualscientist.com/is-sex-pleasure-due-to-hormones-or-mental-imagination/
"How does the Vedic rule of ""no reactions in killing aggressors"" apply today?",https://www.thespiritualscientist.com/how-does-the-vedic-rule-of-no-reactions-in-killing-aggressors-apply-today/
"Do sadhaka-devotees also become free all worldly obligations?",https://www.thespiritualscientist.com/do-sadhaka-devotees-also-become-free-all-worldly-obligations/
"Did Bhima kill Duryodhana or just wound him?",https://www.thespiritualscientist.com/did-bhima-kill-duryodhana-or-just-wound-him/
"Is the religionist's God different from the philosopher's God?",https://www.thespiritualscientist.com/is-the-religionists-god-different-from-the-philosophers-god/
"How does Schrodinger's cat paradox point to consciousness' reality?",https://www.thespiritualscientist.com/how-does-schrodingers-cat-paradox-point-to-consciousness-reality/
"How could Bhima drink Dushashana's blood?",https://www.thespiritualscientist.com/how-could-bhima-drink-dushashanas-blood/
"Why did Lord Chaitanya perform shraddha?",https://www.thespiritualscientist.com/why-did-lord-chaitanya-perform-shraddha/
"Could Krishna not convince Arjuna with philosophy alone and so he displayed the Universal Form?",https://www.thespiritualscientist.com/could-krishna-not-convince-arjuna-with-philosophy-alone-and-so-he-displayed-the-universal-form/
"Did Arjuna know Krishna's supreme position in the Gita's first chapter?",https://www.thespiritualscientist.com/did-arjuna-know-krishnas-supreme-position-in-the-gitas-first-chapter/
"Gauranga Shata Nama 14 - The world's challenges are meant to strengthen our devotion",https://www.thespiritualscientist.com/gauranga-shata-nama-14-the-worlds-challenges-are-meant-to-strengthen-our-devotion/
"Gauranga Shata Nama 15 - The Lord of devotion manifests the summit of renunciation",https://www.thespiritualscientist.com/gauranga-shata-nama-15-the-lord-of-devotion-manifests-the-summit-of-renunciation/
"Gaur Purnima - Lord Chaitanya makes supremely fortunate the materially unfortunate and the materially fortunate",https://www.thespiritualscientist.com/gaur-purnima-lord-chaitanya-makes-supremely-fortunate-the-materially-unfortunate-and-the-materially-fortunate/
"Gita 06.01 - Renunciation means to give up the shelter of work's fruits",https://www.thespiritualscientist.com/gita-06-01-renunciation-means-to-give-up-the-shelter-of-works-fruits/
"Gita 06.02 - Renunciation of matter and connection with spirit share the same purpose",https://www.thespiritualscientist.com/gita-06-02-renunciation-of-matter-and-connection-with-spirit-share-the-same-purpose/
"Gita 06.03 - Different levels require different methods for progress",https://www.thespiritualscientist.com/gita-06-03-different-levels-require-different-methods-for-progress/
"Gita 06.04 - Rigorous renunciation characterizes the yogarudha stage",https://www.thespiritualscientist.com/gita-06-04-rigorous-renunciation-characterizes-the-yogarudha-stage/
"Gita 06.05 - The responsibility for controlling the mind rests on us",https://www.thespiritualscientist.com/gita-06-05-the-responsibility-for-controlling-the-mind-rests-on-us/
"Gita 06.06 - Train the mind as a horse is trained",https://www.thespiritualscientist.com/gita-06-06-train-the-mind-as-a-horse-is-trained/
"Gita 06.07 - The controlled mind disregards dualities and discovers the Supersoul",https://www.thespiritualscientist.com/gita-06-07-the-controlled-mind-disregards-dualities-and-discovers-the-supersoul/
"Gita 06.08 - Realization brings satisfaction and equal vision",https://www.thespiritualscientist.com/gita-06-08-realization-brings-satisfaction-and-equal-vision/
"Gita 06.09 - Equal vision towards those who relate unequally is challenging",https://www.thespiritualscientist.com/gita-06-09-equal-vision-towards-those-who-relate-unequally-is-challenging/
"Gita 06.10 - Popular yoga is not spiritual yoga",https://www.thespiritualscientist.com/gita-06-10-popular-yoga-is-not-spiritual-yoga/
"Gauranga Shata Nama 16 - The moving Lord meets the non-moving Lord",https://www.thespiritualscientist.com/gauranga-shata-nama-16-the-moving-lord-meets-the-non-moving-lord/
"Gauranga Shata Nama 17 - The Lord's love-filled heart conquers a jnana-hardened heart",https://www.thespiritualscientist.com/gauranga-shata-nama-17-the-lords-love-filled-heart-conquers-a-jnana-hardened-heart/
"Gauranga Shata Nama 18 - The Lord reveals and raises to the zenith",https://www.thespiritualscientist.com/gauranga-shata-nama-18-the-lord-reveals-and-raises-to-the-zenith/
"Gauranga Shata Nama 19 - The Lord releases the voidists from the void",https://www.thespiritualscientist.com/gauranga-shata-nama-19-the-lord-releases-the-voidists-from-the-void/
"Gauranga Shata Nama 20 - Relish the topmost devotion in the sublimest dance",https://www.thespiritualscientist.com/gauranga-shata-nama-20-relish-the-topmost-devotion-in-the-sublimest-dance/
"Gauranga Shata Nama 21 - The Lord forgives and engages everyone",https://www.thespiritualscientist.com/gauranga-shata-nama-21-the-lord-forgives-and-engages-everyone/
"Gauranga Shata Nama 22 - Relish the dhama in recollection and association",https://www.thespiritualscientist.com/gauranga-shata-nama-22-relish-the-dhama-in-recollection-and-association/
"Gauranga Shata Nama 23 - The Lord blesses everyone across the varnashrama spectrum",https://www.thespiritualscientist.com/gauranga-shata-nama-23-the-lord-blesses-everyone-across-the-varnashrama-spectrum/
"Gauranga Shata Nama 24 - The Lord is the life-treasure of his devotees",https://www.thespiritualscientist.com/gauranga-shata-nama-24-the-lord-is-the-life-treasure-of-his-devotees/
"Gauranga Shata Nama 25 - Join the living tradition of divine glorification",https://www.thespiritualscientist.com/gauranga-shata-nama-25-join-the-living-tradition-of-divine-glorification/
"Holi - Let the fire burn the impurities within",https://www.thespiritualscientist.com/holi-let-the-fire-burn-the-impurities-within/
"Gaur Purnima Special - Lord Chaitanya makes the abominable age worshipable",https://www.thespiritualscientist.com/gaur-purnima-special-lord-chaitanya-makes-the-abominable-age-worshipable/
"CC daily 35 - M 4.134-137 - Bow to devotion wherever it manifests",https://www.thespiritualscientist.com/cc-daily-35-m-4-134-137-bow-to-devotion-wherever-it-manifests/
"Bhagavatam-daily 140 - 11.09.15 - Don't reinvent the wheel - just use it for Krishna",https://www.thespiritualscientist.com/bhagavatam-daily-140-11-09-15-dont-reinvent-the-wheel-just-use-it-for-krishna/
"Bhagavatam-daily 141 - 11.09.16 - Remember the world's hugeness to not be sucked in our own small world",https://www.thespiritualscientist.com/bhagavatam-daily-141-11-09-16-remember-the-worlds-hugeness-to-not-be-sucked-in-our-own-small-world/
"Bhagavatam-daily 142 - 11.09.17 - Avoid frenzy by meditating on the inactivity during annihilation",https://www.thespiritualscientist.com/bhagavatam-daily-142-11-09-17-avoid-frenzy-by-meditating-on-the-inactivity-during-annihilation/
"CC daily 36 - M 4.138-140 - Conscientiously cherish devotional memories",https://www.thespiritualscientist.com/cc-daily-36-m-4-138-140-conscientiously-cherish-devotional-memories/
"CC daily 37 - M 4.141-143 - Be afraid of fame, not desperate for it",https://www.thespiritualscientist.com/cc-daily-37-m-4-141-143-be-afraid-of-fame-not-desperate-for-it/
"Bhagavatam-daily 144 - 11.09.19 - Time predates space, doesn't parallel it as another dimension in spacetime",https://www.thespiritualscientist.com/bhagavatam-daily-144-11-09-19-time-predates-space-doesnt-parallel-it-as-another-dimension-in-spacetime/
"Bhagavatam-daily 143 - 11.09.18 - God is beyond all designations, even religious designations",https://www.thespiritualscientist.com/bhagavatam-daily-143-11-09-18-god-is-beyond-all-designations-even-religious-designations/
"CC daily 38 - M 4.144-148 - Fame follows devotees to help them in their service",https://www.thespiritualscientist.com/cc-daily-38-m-4-144-148-fame-follows-devotees-to-help-them-in-their-service/
"CC daily 39 - M 4.149-155 - Purposefulness to serve brings other necessary fullness",https://www.thespiritualscientist.com/cc-daily-39-m-4-149-155-purposefulness-to-serve-brings-other-necessary-fullness/
"CC daily 40 - M 4.156-161 - Krishna manifests in devotee's ishta-rupa",https://www.thespiritualscientist.com/cc-daily-40-m-4-156-161-krishna-manifests-in-devotees-ishta-rupa/
"CC daily 41 - M 4.162-166 - Change service as directed - and change wholeheartedly",https://www.thespiritualscientist.com/cc-daily-41-m-4-162-166-change-service-as-directed-and-change-wholeheartedly/
"Bhagavatam-daily 145 - 11.09.20 - Free will requires existence of arena for its execution",https://www.thespiritualscientist.com/bhagavatam-daily-145-11-09-20-free-will-requires-existence-of-arena-for-its-execution/
"Bhagavatam-daily 147 - 11.09.22 - Our destination is shaped by the intersection of psychology and reincarnation",https://www.thespiritualscientist.com/bhagavatam-daily-147-11-09-22-our-destination-is-shaped-by-the-intersection-of-psychology-and-reincarnation/
"Bhagavatam-daily 146 - 11.09.21 - Krishna emanates and transcends material existence",https://www.thespiritualscientist.com/bhagavatam-daily-146-11-09-21-krishna-emanates-and-transcends-material-existence/
"Krishna demonstrates prevailing definition of success – and transcends it",https://www.thespiritualscientist.com/krishna-demonstrates-prevailing-definition-of-success-and-transcends-it/
"Is surrendering to God fatalistic?",https://www.thespiritualscientist.com/is-surrendering-to-god-fatalistic/
"Why does the Gita say that Krishna can't be attained by worship?",https://www.thespiritualscientist.com/why-does-the-gita-say-that-krishna-cant-be-attained-by-worship/
"Understanding acharaya's controversial statements",https://www.thespiritualscientist.com/understanding-acharayas-controversial-statements/
"Bhagavatam-daily 148 - 11.09.23 - Don't see the spiritual world merely as a geographical neighbor of the material world",https://www.thespiritualscientist.com/bhagavatam-daily-148-11-09-23-dont-see-the-spiritual-world-merely-as-a-geographical-neighbor-of-the-material-world/
"CC daily 42 - M 4.167-170 -  Make tasting Krishna's glories is symbiotic with sharing those glories",https://www.thespiritualscientist.com/cc-daily-42-m-4-167-170-make-tasting-krishnas-glories-is-symbiotic-with-sharing-those-glories/
"CC daily 43 - M 4.171-174 -  See fortune in not worldly possessions but transcendental reciprocations",https://www.thespiritualscientist.com/cc-daily-43-m-4-171-174-see-fortune-in-not-worldly-possessions-but-transcendental-reciprocations/
"CC daily 44 - M 4.175-177 - Know that Krishna knows the challenges we face",https://www.thespiritualscientist.com/cc-daily-44-m-4-175-177-know-that-krishna-knows-the-challenges-we-face/
"Bhuliya Tomare Meaning - Even success story is sorry story",https://www.thespiritualscientist.com/bhuliya-tomare-meaning-even-success-story-is-sorry-story/
"Bhagavatam-daily 149 - 11.09.24 - Our learning depends on our thirst for learning",https://www.thespiritualscientist.com/bhagavatam-daily-149-11-09-24-our-learning-depends-on-our-thirst-for-learning/
"Bhagavatam-daily 150 - 11.09.25 - The body is doomed - don't doom yourself with it",https://www.thespiritualscientist.com/bhagavatam-daily-150-11-09-25-the-body-is-doomed-dont-doom-yourself-with-it/
"Why does Krishnadas KG in CC offer obeisances to his readers?",https://www.thespiritualscientist.com/why-does-krishnadas-kg-in-cc-offer-obeisances-to-his-readers/
"How can devotees face anxieties caused by worldly threats like crimes?",https://www.thespiritualscientist.com/how-can-devotees-face-anxieties-caused-by-worldly-threats-like-crimes/
"Gita 06.11 - Seek a balance between externals and internals",https://www.thespiritualscientist.com/gita-06-11-seek-a-balance-between-externals-and-internals/
"Gita 06.12 - Concentration is the foundation for purification",https://www.thespiritualscientist.com/gita-06-12-concentration-is-the-foundation-for-purification/
"Gita 06.13 - Physical position is meant to facilitate mental absorption",https://www.thespiritualscientist.com/gita-06-13-physical-position-is-meant-to-facilitate-mental-absorption/
"Gita 06.14 - Use material dispassion to establish spiritual connection",https://www.thespiritualscientist.com/gita-06-14-use-material-dispassion-to-establish-spiritual-connection/
"Gita 06.15 - Yoga brings mental regulation and spiritual liberation",https://www.thespiritualscientist.com/gita-06-15-yoga-brings-mental-regulation-and-spiritual-liberation/
"Gita 06.16 - Take responsibility for determining bodily balance",https://www.thespiritualscientist.com/gita-06-16-take-responsibility-for-determining-bodily-balance/
"Gita 06.17 - Material regulation cataylzes yogic liberation",https://www.thespiritualscientist.com/gita-06-17-material-regulation-cataylzes-yogic-liberation/
"CC daily 45 - M 4.178-180 - Instruction is an expression of love and an opportunity to love",https://www.thespiritualscientist.com/cc-daily-45-m-4-178-180-instruction-is-an-expression-of-love-and-an-opportunity-to-love/
"Is diversity the DNA of Hinduism?",https://www.thespiritualscientist.com/is-diversity-the-dna-of-hinduism/
"How do we understand Srila Prabhupada's statements on rape?",https://www.thespiritualscientist.com/how-do-we-understand-srila-prabhupadas-statements-on-rape/
"India's Daughter and India's culture",https://www.thespiritualscientist.com/indias-daughter-and-indias-culture/
"On seeing the Pandavas forces why does Duryodhana approach Drona not Bhishma?",https://www.thespiritualscientist.com/on-seeing-the-pandavas-forces-why-does-duryodhana-approach-drona-not-bhishma/
"Bhagavatam-daily 151 - 11.09.26 - Be grateful not to the body but to Krishna who gives the body and the intelligence to use it well",https://www.thespiritualscientist.com/bhagavatam-daily-151-11-09-26-be-grateful-not-to-the-body-but-to-krishna-who-gives-the-body-and-the-intelligence-to-use-it-well/
"Bhagavatam-daily 152 - 11.09.27 - Don't serve the body-guru - serve Krishna with the body",https://www.thespiritualscientist.com/bhagavatam-daily-152-11-09-27-dont-serve-the-body-guru-serve-krishna-with-the-body/
"Bhagavatam-daily 153 - 11.09.28 - The human form makes pointless material existence purposeful",https://www.thespiritualscientist.com/bhagavatam-daily-153-11-09-28-the-human-form-makes-pointless-material-existence-purposeful/
